State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
New Hampshire,2019-04-06,497,2019-03-30,4098,648384,0.63
New Hampshire,2019-04-13,481,2019-04-06,3853,649759,0.59
New Hampshire,2019-04-20,474,2019-04-13,3651,649759,0.56
New Hampshire,2019-04-27,863,2019-04-20,3613,649759,0.56
New Hampshire,2019-05-04,411,2019-04-27,3901,649759,0.60
New Hampshire,2019-05-11,407,2019-05-04,3287,649759,0.51
New Hampshire,2019-05-18,418,2019-05-11,3178,649759,0.49
New Hampshire,2019-05-25,396,2019-05-18,3097,649759,0.48
New Hampshire,2019-06-01,357,2019-05-25,3026,649759,0.47
New Hampshire,2019-06-08,364,2019-06-01,2979,649759,0.46
New Hampshire,2019-06-15,430,2019-06-08,2930,649759,0.45
New Hampshire,2019-06-22,800,2019-06-15,2957,649759,0.46
New Hampshire,2019-06-29,615,2019-06-22,3391,649759,0.52
New Hampshire,2019-07-06,553,2019-06-29,3444,649759,0.53
New Hampshire,2019-07-13,490,2019-07-06,3691,651104,0.57
New Hampshire,2019-07-20,408,2019-07-13,3523,651104,0.54
New Hampshire,2019-07-27,425,2019-07-20,3441,651104,0.53
New Hampshire,2019-08-03,423,2019-07-27,3408,651104,0.52
New Hampshire,2019-08-10,467,2019-08-03,3437,651104,0.53
New Hampshire,2019-08-17,464,2019-08-10,3487,651104,0.54
New Hampshire,2019-08-24,427,2019-08-17,3528,651104,0.54
New Hampshire,2019-08-31,374,2019-08-24,3440,651104,0.53
New Hampshire,2019-09-07,343,2019-08-31,2951,651104,0.45
New Hampshire,2019-09-14,326,2019-09-07,2785,651104,0.43
New Hampshire,2019-09-21,356,2019-09-14,2654,651104,0.41
New Hampshire,2019-09-28,373,2019-09-21,2665,651104,0.41
New Hampshire,2019-10-05,416,2019-09-28,2640,651104,0.41
New Hampshire,2019-10-12,391,2019-10-05,2706,652934,0.41
New Hampshire,2019-10-19,350,2019-10-12,2676,652934,0.41
New Hampshire,2019-10-26,486,2019-10-19,2708,652934,0.41
New Hampshire,2019-11-02,483,2019-10-26,2795,652934,0.43
New Hampshire,2019-11-09,510,2019-11-02,2889,652934,0.44
New Hampshire,2019-11-16,453,2019-11-09,2953,652934,0.45
New Hampshire,2019-11-23,571,2019-11-16,3005,652934,0.46
New Hampshire,2019-11-30,491,2019-11-23,3072,652934,0.47
New Hampshire,2019-12-07,698,2019-11-30,3253,652934,0.50
New Hampshire,2019-12-14,665,2019-12-07,3485,652934,0.53
New Hampshire,2019-12-21,656,2019-12-14,3533,652934,0.54
New Hampshire,2019-12-28,1123,2019-12-21,3654,652934,0.56
New Hampshire,2020-01-04,690,2019-12-28,4468,652934,0.68
New Hampshire,2020-01-11,722,2020-01-04,4575,654468,0.70
New Hampshire,2020-01-18,613,2020-01-11,4215,654468,0.64
New Hampshire,2020-01-25,577,2020-01-18,4202,654468,0.64
New Hampshire,2020-02-01,456,2020-01-25,4033,654468,0.62
New Hampshire,2020-02-08,507,2020-02-01,4050,654468,0.62
New Hampshire,2020-02-15,424,2020-02-08,4015,654468,0.61
New Hampshire,2020-02-22,444,2020-02-15,3936,654468,0.60
New Hampshire,2020-02-29,894,2020-02-22,4048,654468,0.62
New Hampshire,2020-03-07,495,2020-02-29,4475,654468,0.68
New Hampshire,2020-03-14,642,2020-03-07,3909,654468,0.60
New Hampshire,2020-03-21,29379,2020-03-14,4024,654468,0.61
New Hampshire,2020-03-28,31378,2020-03-21,27321,654468,4.17
New Hampshire,2020-04-04,39202,2020-03-28,52166,654468,7.97
New Hampshire,2020-04-11,25273,2020-04-04,79979,649845,12.31
New Hampshire,2020-04-18,20414,2020-04-11,93783,649845,14.43
New Hampshire,2020-04-25,15001,2020-04-18,106841,649845,16.44
New Hampshire,2020-05-02,12475,2020-04-25,115580,649845,17.79
New Hampshire,2020-05-09,10016,2020-05-02,116768,649845,17.97
New Hampshire,2020-05-16,8794,2020-05-09,114450,649845,17.61
New Hampshire,2020-05-23,7266,2020-05-16,109184,649845,16.80
New Hampshire,2020-05-30,6127,2020-05-23,100769,649845,15.51
New Hampshire,2020-06-06,6303,2020-05-30,102189,649845,15.73
New Hampshire,2020-06-13,6431,2020-06-06,98440,649845,15.15
New Hampshire,2020-06-20,5413,2020-06-13,92776,649845,14.28
New Hampshire,2020-06-27,5163,2020-06-20,86586,649845,13.32
New Hampshire,2020-07-04,5776,2020-06-27,74476,649845,11.46
New Hampshire,2020-07-11,2930,2020-07-04,72523,657391,11.03
New Hampshire,2020-07-18,3519,2020-07-11,71824,657391,10.93
New Hampshire,2020-07-25,3276,2020-07-18,66396,657391,10.10
New Hampshire,2020-08-01,2651,2020-07-25,61496,657391,9.35
New Hampshire,2020-08-08,2724,2020-08-01,55239,657391,8.40
New Hampshire,2020-08-15,2832,2020-08-08,49836,657391,7.58
New Hampshire,2020-08-22,2578,2020-08-15,47758,657391,7.26
New Hampshire,2020-08-29,2501,2020-08-22,44578,657391,6.78
New Hampshire,2020-09-05,2482,2020-08-29,42956,657391,6.53
New Hampshire,2020-09-12,2276,2020-09-05,39938,657391,6.08
New Hampshire,2020-09-19,2118,2020-09-12,37241,657391,5.66
New Hampshire,2020-09-26,2193,2020-09-19,35128,657391,5.34
New Hampshire,2020-10-03,2083,2020-09-26,32751,657391,4.98
New Hampshire,2020-10-10,2562,2020-10-03,30234,658755,4.59
New Hampshire,2020-10-17,2100,2020-10-10,28017,658755,4.25
New Hampshire,2020-10-24,2028,2020-10-17,26153,658755,3.97
New Hampshire,2020-10-31,2090,2020-10-24,24478,658755,3.72
New Jersey,2019-01-05,15716,2018-12-29,108647,3967985,2.74
New Jersey,2019-01-12,14167,2019-01-05,110669,3977393,2.78
New Jersey,2019-01-19,10190,2019-01-12,106096,3977393,2.67
New Jersey,2019-01-26,11130,2019-01-19,108219,3977393,2.72
New Jersey,2019-02-02,9903,2019-01-26,111749,3977393,2.81
New Jersey,2019-02-09,9758,2019-02-02,111536,3977393,2.80
New Jersey,2019-02-16,8841,2019-02-09,108663,3977393,2.73
New Jersey,2019-02-23,8512,2019-02-16,110184,3977393,2.77
New Jersey,2019-03-02,8155,2019-02-23,112183,3977393,2.82
New Jersey,2019-03-09,7990,2019-03-02,109482,3977393,2.75
New Jersey,2019-03-16,7853,2019-03-09,107328,3977393,2.70
New Jersey,2019-03-23,7485,2019-03-16,104241,3977211,2.62
New Jersey,2019-03-30,6894,2019-03-23,100024,3977211,2.51
New Jersey,2019-04-06,7707,2019-03-30,95817,3977211,2.41
New Jersey,2019-04-13,7641,2019-04-06,88763,3986641,2.23
New Jersey,2019-04-20,10737,2019-04-13,84194,3986641,2.11
New Jersey,2019-04-27,13778,2019-04-20,85786,3986641,2.15
New Jersey,2019-05-04,7539,2019-04-27,89666,3986641,2.25
New Jersey,2019-05-11,7672,2019-05-04,78725,3986579,1.97
New Jersey,2019-05-18,7054,2019-05-11,76577,3986579,1.92
New Jersey,2019-05-25,7928,2019-05-18,75820,3986579,1.90
New Jersey,2019-06-01,6230,2019-05-25,75880,3986579,1.90
New Jersey,2019-06-08,8217,2019-06-01,76710,3986579,1.92
New Jersey,2019-06-15,8064,2019-06-08,75278,3986579,1.89
New Jersey,2019-06-22,13644,2019-06-15,75852,3986579,1.90
New Jersey,2019-06-29,18558,2019-06-22,80090,3986579,2.01
New Jersey,2019-07-06,12612,2019-06-29,87044,3986579,2.18
New Jersey,2019-07-13,8910,2019-07-06,98783,3995886,2.47
New Jersey,2019-07-20,8070,2019-07-13,97560,3995886,2.44
New Jersey,2019-07-27,7265,2019-07-20,96801,3995886,2.42
New Jersey,2019-08-03,8205,2019-07-27,95886,3995886,2.40
New Jersey,2019-08-10,8224,2019-08-03,95093,3995886,2.38
New Jersey,2019-08-17,7541,2019-08-10,94922,3995886,2.38
New Jersey,2019-08-24,7746,2019-08-17,95509,3995886,2.39
New Jersey,2019-08-31,7103,2019-08-24,94789,3995886,2.37
New Jersey,2019-09-07,6658,2019-08-31,92978,3995886,2.33
New Jersey,2019-09-14,7455,2019-09-07,83934,3995886,2.10
New Jersey,2019-09-21,6718,2019-09-14,73417,3995886,1.84
New Jersey,2019-09-28,6699,2019-09-21,72053,3995886,1.80
New Jersey,2019-10-05,7721,2019-09-28,71660,3995886,1.79
New Jersey,2019-10-12,7706,2019-10-05,71529,3995886,1.79
New Jersey,2019-10-19,7482,2019-10-12,71216,4007202,1.78
New Jersey,2019-10-26,7990,2019-10-19,72947,4007202,1.82
New Jersey,2019-11-02,7550,2019-10-26,72909,4007202,1.82
New Jersey,2019-11-09,12747,2019-11-02,75018,4007202,1.87
New Jersey,2019-11-16,8978,2019-11-09,78801,4007202,1.97
New Jersey,2019-11-23,9523,2019-11-16,79682,4007202,1.99
New Jersey,2019-11-30,9149,2019-11-23,78017,4007202,1.95
New Jersey,2019-12-07,12463,2019-11-30,87903,4007202,2.19
New Jersey,2019-12-14,10806,2019-12-07,85764,4007202,2.14
New Jersey,2019-12-21,13001,2019-12-14,89206,4007202,2.23
New Jersey,2019-12-28,22855,2019-12-21,89248,4007202,2.23
New Jersey,2020-01-04,15325,2019-12-28,111335,4007202,2.78
New Jersey,2020-01-11,13469,2020-01-04,120461,4015146,3.00
New Jersey,2020-01-18,10728,2020-01-11,108425,4015146,2.70
New Jersey,2020-01-25,9325,2020-01-18,107082,4015146,2.67
New Jersey,2020-02-01,8304,2020-01-25,110022,4015146,2.74
New Jersey,2020-02-08,9288,2020-02-01,109931,4015146,2.74
New Jersey,2020-02-15,8550,2020-02-08,110016,4015146,2.74
New Jersey,2020-02-22,8396,2020-02-15,109265,4015146,2.72
New Jersey,2020-02-29,7773,2020-02-22,110902,4015146,2.76
New Jersey,2020-03-07,7996,2020-02-29,107646,4015146,2.68
New Jersey,2020-03-14,9467,2020-03-07,104283,4015146,2.60
New Jersey,2020-03-21,115815,2020-03-14,105840,4015146,2.64
New Jersey,2020-03-28,206253,2020-03-21,156181,4015146,3.89
New Jersey,2020-04-04,214836,2020-03-28,276119,4015146,6.88
New Jersey,2020-04-11,141420,2020-04-04,429388,4025826,10.67
New Jersey,2020-04-18,140139,2020-04-11,556005,4025826,13.81
New Jersey,2020-04-25,71966,2020-04-18,621753,4025826,15.44
New Jersey,2020-05-02,88326,2020-04-25,642651,4025826,15.96
New Jersey,2020-05-09,69689,2020-05-02,715433,4025826,17.77
New Jersey,2020-05-16,42365,2020-05-09,601770,4025826,14.95
New Jersey,2020-05-23,34410,2020-05-16,586532,4025826,14.57
New Jersey,2020-05-30,26752,2020-05-23,547913,4025826,13.61
New Jersey,2020-06-06,23166,2020-05-30,559057,4025826,13.89
New Jersey,2020-06-13,26438,2020-06-06,538269,4025826,13.37
New Jersey,2020-06-20,33027,2020-06-13,528173,4025826,13.12
New Jersey,2020-06-27,27992,2020-06-20,519167,4025826,12.90
New Jersey,2020-07-04,47402,2020-06-27,491778,4025826,12.22
New Jersey,2020-07-11,38825,2020-07-04,491296,4034480,12.18
New Jersey,2020-07-18,25932,2020-07-11,476539,4034480,11.81
New Jersey,2020-07-25,28073,2020-07-18,485809,4034480,12.04
New Jersey,2020-08-01,16584,2020-07-25,467370,4034480,11.58
New Jersey,2020-08-08,13837,2020-08-01,426519,4034480,10.57
New Jersey,2020-08-15,25417,2020-08-08,420062,4034480,10.41
New Jersey,2020-08-22,20182,2020-08-15,411019,4034480,10.19
New Jersey,2020-08-29,20348,2020-08-22,410830,4034480,10.18
New Jersey,2020-09-05,22750,2020-08-29,388233,4034480,9.62
New Jersey,2020-09-12,19642,2020-09-05,366673,4034480,9.09
New Jersey,2020-09-19,24680,2020-09-12,353590,4034480,8.76
New Jersey,2020-09-26,27184,2020-09-19,322414,4034480,7.99
New Jersey,2020-10-03,23680,2020-09-26,282981,4034480,7.01
New Jersey,2020-10-10,29031,2020-10-03,249076,4042393,6.16
New Jersey,2020-10-17,28809,2020-10-10,217743,4042393,5.39
New Jersey,2020-10-24,27203,2020-10-17,203663,4042393,5.04
New Jersey,2020-10-31,24703,2020-10-24,179328,4042393,4.44
New Mexico,2019-01-05,1085,2018-12-29,10067,783527,1.28
New Mexico,2019-01-12,1664,2019-01-05,10191,786155,1.30
New Mexico,2019-01-19,1335,2019-01-12,10096,786155,1.28
New Mexico,2019-01-26,897,2019-01-19,10227,786155,1.30
New Mexico,2019-02-02,870,2019-01-26,10337,786155,1.31
New Mexico,2019-02-09,819,2019-02-02,10226,786155,1.30
New Mexico,2019-02-16,732,2019-02-09,10009,786155,1.27
New Mexico,2019-02-23,676,2019-02-16,10011,786155,1.27
New Mexico,2019-03-02,628,2019-02-23,10033,786155,1.28
New Mexico,2019-03-09,682,2019-03-02,9851,786155,1.25
New Mexico,2019-03-16,677,2019-03-09,9622,786155,1.22
New Mexico,2019-03-23,837,2019-03-16,9540,786155,1.21
New Mexico,2019-03-30,831,2019-03-23,9539,786155,1.21
New Mexico,2019-04-06,874,2019-03-30,9393,786155,1.19
New Mexico,2019-04-13,815,2019-04-06,9146,789407,1.16
New Mexico,2019-04-20,687,2019-04-13,8908,789407,1.13
New Mexico,2019-04-27,717,2019-04-20,8919,789407,1.13
New Mexico,2019-05-04,693,2019-04-27,8903,789407,1.13
New Mexico,2019-05-11,613,2019-05-04,8740,789407,1.11
New Mexico,2019-05-18,784,2019-05-11,8292,789407,1.05
New Mexico,2019-05-25,1031,2019-05-18,8256,789407,1.05
New Mexico,2019-06-01,1235,2019-05-25,8436,789407,1.07
New Mexico,2019-06-08,995,2019-06-01,8982,789407,1.14
New Mexico,2019-06-15,786,2019-06-08,8911,789407,1.13
New Mexico,2019-06-22,746,2019-06-15,9060,789407,1.15
New Mexico,2019-06-29,671,2019-06-22,8946,789407,1.13
New Mexico,2019-07-06,686,2019-06-29,8683,789407,1.10
New Mexico,2019-07-13,823,2019-07-06,8839,793201,1.11
New Mexico,2019-07-20,631,2019-07-13,8303,793201,1.05
New Mexico,2019-07-27,634,2019-07-20,8832,793201,1.11
New Mexico,2019-08-03,746,2019-07-27,8657,793201,1.09
New Mexico,2019-08-10,687,2019-08-03,8614,793201,1.09
New Mexico,2019-08-17,681,2019-08-10,8238,793201,1.04
New Mexico,2019-08-24,668,2019-08-17,7750,793201,0.98
New Mexico,2019-08-31,652,2019-08-24,7512,793201,0.95
New Mexico,2019-09-07,680,2019-08-31,7332,793201,0.92
New Mexico,2019-09-14,723,2019-09-07,7466,793201,0.94
New Mexico,2019-09-21,681,2019-09-14,7356,793201,0.93
New Mexico,2019-09-28,699,2019-09-21,7455,793201,0.94
New Mexico,2019-10-05,948,2019-09-28,7398,793201,0.93
New Mexico,2019-10-12,825,2019-10-05,7606,796105,0.96
New Mexico,2019-10-19,843,2019-10-12,7581,796105,0.95
New Mexico,2019-10-26,933,2019-10-19,7724,796105,0.97
New Mexico,2019-11-02,928,2019-10-26,7977,796105,1.00
New Mexico,2019-11-09,1008,2019-11-02,8205,796105,1.03
New Mexico,2019-11-16,882,2019-11-09,8449,796105,1.06
New Mexico,2019-11-23,928,2019-11-16,8653,796105,1.09
New Mexico,2019-11-30,811,2019-11-23,8736,796105,1.10
New Mexico,2019-12-07,1041,2019-11-30,9270,796105,1.16
New Mexico,2019-12-14,939,2019-12-07,9115,796105,1.14
New Mexico,2019-12-21,986,2019-12-14,9271,796105,1.16
New Mexico,2019-12-28,1135,2019-12-21,9232,796105,1.16
New Mexico,2020-01-04,799,2019-12-28,10140,796105,1.27
New Mexico,2020-01-11,1194,2020-01-04,10310,799085,1.29
New Mexico,2020-01-18,947,2020-01-11,9920,799085,1.24
New Mexico,2020-01-25,764,2020-01-18,10137,799085,1.27
New Mexico,2020-02-01,784,2020-01-25,10066,799085,1.26
New Mexico,2020-02-08,873,2020-02-01,9965,799085,1.25
New Mexico,2020-02-15,725,2020-02-08,9987,799085,1.25
New Mexico,2020-02-22,737,2020-02-15,10051,799085,1.26
New Mexico,2020-02-29,681,2020-02-22,10039,799085,1.26
New Mexico,2020-03-07,690,2020-02-29,9845,799085,1.23
New Mexico,2020-03-14,869,2020-03-07,9566,799085,1.20
New Mexico,2020-03-21,18105,2020-03-14,9288,799085,1.16
New Mexico,2020-03-28,27849,2020-03-21,20087,799085,2.51
New Mexico,2020-04-04,26132,2020-03-28,44829,799085,5.61
New Mexico,2020-04-11,19043,2020-04-04,62686,802978,7.81
New Mexico,2020-04-18,13621,2020-04-11,80986,802978,10.09
New Mexico,2020-04-25,12093,2020-04-18,94149,802978,11.72
New Mexico,2020-05-02,13675,2020-04-25,96157,802978,11.98
New Mexico,2020-05-09,8024,2020-05-02,101132,802978,12.59
New Mexico,2020-05-16,7356,2020-05-09,103949,802978,12.95
New Mexico,2020-05-23,7058,2020-05-16,108714,802978,13.54
New Mexico,2020-05-30,6672,2020-05-23,105755,802978,13.17
New Mexico,2020-06-06,5290,2020-05-30,104019,802978,12.95
New Mexico,2020-06-13,5111,2020-06-06,102087,802978,12.71
New Mexico,2020-06-20,4945,2020-06-13,100348,802978,12.50
New Mexico,2020-06-27,5083,2020-06-20,95903,802978,11.94
New Mexico,2020-07-04,5666,2020-06-27,96390,802978,12.00
New Mexico,2020-07-11,6381,2020-07-04,92108,806473,11.42
New Mexico,2020-07-18,7668,2020-07-11,97940,806473,12.14
New Mexico,2020-07-25,7254,2020-07-18,97432,806473,12.08
New Mexico,2020-08-01,5797,2020-07-25,99358,806473,12.32
New Mexico,2020-08-08,5541,2020-08-01,93826,806473,11.63
New Mexico,2020-08-15,5029,2020-08-08,93252,806473,11.56
New Mexico,2020-08-22,4312,2020-08-15,89940,806473,11.15
New Mexico,2020-08-29,3874,2020-08-22,88125,806473,10.93
New Mexico,2020-09-05,3800,2020-08-29,87129,806473,10.80
New Mexico,2020-09-12,3437,2020-09-05,84543,806473,10.48
New Mexico,2020-09-19,3637,2020-09-12,82386,806473,10.22
New Mexico,2020-09-26,3279,2020-09-19,77556,806473,9.62
New Mexico,2020-10-03,3484,2020-09-26,70964,806473,8.80
New Mexico,2020-10-10,4798,2020-10-03,62854,810264,7.76
New Mexico,2020-10-17,4033,2020-10-10,57898,810264,7.15
New Mexico,2020-10-24,4091,2020-10-17,72805,810264,8.99
New Mexico,2020-10-31,4334,2020-10-24,69184,810264,8.54
Nevada,2019-01-05,2450,2018-12-29,21591,1318120,1.64
Nevada,2019-01-12,2975,2019-01-05,20257,1328365,1.52
Nevada,2019-01-19,2716,2019-01-12,20106,1328365,1.51
Nevada,2019-01-26,2319,2019-01-19,20470,1328365,1.54
Nevada,2019-02-02,2461,2019-01-26,20368,1328365,1.53
Nevada,2019-02-09,2403,2019-02-02,20301,1328365,1.53
Nevada,2019-02-16,2525,2019-02-09,20397,1328365,1.54
Nevada,2019-02-23,2130,2019-02-16,20591,1328365,1.55
Nevada,2019-03-02,2146,2019-02-23,20177,1328365,1.52
Nevada,2019-03-09,2229,2019-03-02,20132,1328365,1.52
Nevada,2019-03-16,2288,2019-03-09,19588,1328365,1.47
Nevada,2019-03-23,2115,2019-03-16,19152,1328365,1.44
Nevada,2019-03-30,2013,2019-03-23,18779,1328365,1.41
Nevada,2019-04-06,2008,2019-03-30,18298,1328365,1.38
Nevada,2019-04-13,2196,2019-04-06,17451,1339717,1.30
Nevada,2019-04-20,2660,2019-04-13,17599,1339717,1.31
Nevada,2019-04-27,2276,2019-04-20,18529,1339717,1.38
Nevada,2019-05-04,2163,2019-04-27,18001,1339717,1.34
Nevada,2019-05-11,2091,2019-05-04,17317,1339717,1.29
Nevada,2019-05-18,1981,2019-05-11,17520,1339717,1.31
Nevada,2019-05-25,2142,2019-05-18,17044,1339717,1.27
Nevada,2019-06-01,2355,2019-05-25,17177,1339717,1.28
Nevada,2019-06-08,2114,2019-06-01,17419,1339717,1.30
Nevada,2019-06-15,2514,2019-06-08,17047,1339717,1.27
Nevada,2019-06-22,2402,2019-06-15,17595,1339717,1.31
Nevada,2019-06-29,2130,2019-06-22,17798,1339717,1.33
Nevada,2019-07-06,2359,2019-06-29,17630,1339717,1.32
Nevada,2019-07-13,2483,2019-07-06,18814,1351670,1.39
Nevada,2019-07-20,2021,2019-07-13,17909,1351670,1.32
Nevada,2019-07-27,1904,2019-07-20,17707,1351670,1.31
Nevada,2019-08-03,2129,2019-07-27,17475,1351670,1.29
Nevada,2019-08-10,2214,2019-08-03,17617,1351670,1.30
Nevada,2019-08-17,2087,2019-08-10,17108,1351670,1.27
Nevada,2019-08-24,2252,2019-08-17,16878,1351670,1.25
Nevada,2019-08-31,2438,2019-08-24,17388,1351670,1.29
Nevada,2019-09-07,2045,2019-08-31,17346,1351670,1.28
Nevada,2019-09-14,2055,2019-09-07,16914,1351670,1.25
Nevada,2019-09-21,1887,2019-09-14,16327,1351670,1.21
Nevada,2019-09-28,1799,2019-09-21,15872,1351670,1.17
Nevada,2019-10-05,2351,2019-09-28,15863,1351670,1.17
Nevada,2019-10-12,2450,2019-10-05,16280,1362256,1.20
Nevada,2019-10-19,2085,2019-10-12,16617,1362256,1.22
Nevada,2019-10-26,1897,2019-10-19,15743,1362256,1.16
Nevada,2019-11-02,2170,2019-10-26,16035,1362256,1.18
Nevada,2019-11-09,2521,2019-11-02,16014,1362256,1.18
Nevada,2019-11-16,2418,2019-11-09,16225,1362256,1.19
Nevada,2019-11-23,2572,2019-11-16,16915,1362256,1.24
Nevada,2019-11-30,2566,2019-11-23,17321,1362256,1.27
Nevada,2019-12-07,3141,2019-11-30,19086,1362256,1.40
Nevada,2019-12-14,2655,2019-12-07,18343,1362256,1.35
Nevada,2019-12-21,2573,2019-12-14,18971,1362256,1.39
Nevada,2019-12-28,2544,2019-12-21,19193,1362256,1.41
Nevada,2020-01-04,2264,2019-12-28,20801,1362256,1.53
Nevada,2020-01-11,2792,2020-01-04,19823,1371969,1.44
Nevada,2020-01-18,2451,2020-01-11,19328,1371969,1.41
Nevada,2020-01-25,2101,2020-01-18,19025,1371969,1.39
Nevada,2020-02-01,2286,2020-01-25,19177,1371969,1.40
Nevada,2020-02-08,2794,2020-02-01,19225,1371969,1.40
Nevada,2020-02-15,2543,2020-02-08,19585,1371969,1.43
Nevada,2020-02-22,2052,2020-02-15,19472,1371969,1.42
Nevada,2020-02-29,2324,2020-02-22,20044,1371969,1.46
Nevada,2020-03-07,2309,2020-02-29,19850,1371969,1.45
Nevada,2020-03-14,6356,2020-03-07,19475,1371969,1.42
Nevada,2020-03-21,92298,2020-03-14,19822,1371969,1.44
Nevada,2020-03-28,71942,2020-03-21,58798,1371969,4.29
Nevada,2020-04-04,79285,2020-03-28,131121,1371969,9.56
Nevada,2020-04-11,58641,2020-04-04,189007,1379654,13.70
Nevada,2020-04-18,39496,2020-04-11,231618,1379654,16.79
Nevada,2020-04-25,42541,2020-04-18,274850,1379654,19.92
Nevada,2020-05-02,28550,2020-04-25,303573,1379654,22.00
Nevada,2020-05-09,21635,2020-05-02,324444,1379654,23.52
Nevada,2020-05-16,17837,2020-05-09,369041,1379654,26.75
Nevada,2020-05-23,15607,2020-05-16,343030,1379654,24.86
Nevada,2020-05-30,11337,2020-05-23,335043,1379654,24.28
Nevada,2020-06-06,10748,2020-05-30,334182,1379654,24.22
Nevada,2020-06-13,10620,2020-06-06,312009,1379654,22.62
Nevada,2020-06-20,10347,2020-06-13,294649,1379654,21.36
Nevada,2020-06-27,11110,2020-06-20,286943,1379654,20.80
Nevada,2020-07-04,12484,2020-06-27,287968,1379654,20.87
Nevada,2020-07-11,14666,2020-07-04,295994,1388109,21.32
Nevada,2020-07-18,15548,2020-07-11,306077,1388109,22.05
Nevada,2020-07-25,18390,2020-07-18,346138,1388109,24.94
Nevada,2020-08-01,13727,2020-07-25,327954,1388109,23.63
